# file...... csv_output/Transformer_volt_sec.csv
# date...... Tue Jun 19 12:23:30 2018
# user...... Kapil.Duwadi
# host...... (null)
# target.... meter 5
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_voltage_A.real,measured_voltage_A.imag
2014-06-22 00:00:00 PST,+243.353,-3.45275
2014-06-22 00:01:00 PST,+243.353,-3.45275
2014-06-22 00:02:00 PST,+243.231,-3.7292
2014-06-22 00:03:00 PST,+243.279,-3.62066
2014-06-22 00:04:00 PST,+243.392,-3.36375
2014-06-22 00:05:00 PST,+243.426,-3.28671
2014-06-22 00:06:00 PST,+243.39,-3.3675
2014-06-22 00:07:00 PST,+243.43,-3.27589
2014-06-22 00:08:00 PST,+243.434,-3.26683
2014-06-22 00:09:00 PST,+243.336,-3.4888
2014-06-22 00:10:00 PST,+243.402,-3.33807
2014-06-22 00:11:00 PST,+243.415,-3.3081
2014-06-22 00:12:00 PST,+243.37,-3.41311
2014-06-22 00:13:00 PST,+243.374,-3.4044
2014-06-22 00:14:00 PST,+243.339,-3.48327
2014-06-22 00:15:00 PST,+243.351,-3.4577
2014-06-22 00:16:00 PST,+243.385,-3.37883
2014-06-22 00:17:00 PST,+243.458,-3.21124
2014-06-22 00:18:00 PST,+243.368,-3.41656
2014-06-22 00:19:00 PST,+243.337,-3.48941
2014-06-22 00:20:00 PST,+243.337,-3.48941
2014-06-22 00:21:00 PST,+243.365,-3.42584
2014-06-22 00:22:00 PST,+243.305,-3.56153
2014-06-22 00:23:00 PST,+243.34,-3.48045
2014-06-22 00:24:00 PST,+243.392,-3.36226
2014-06-22 00:25:00 PST,+243.416,-3.30622
2014-06-22 00:26:00 PST,+243.448,-3.2344
2014-06-22 00:27:00 PST,+243.408,-3.32557
2014-06-22 00:28:00 PST,+243.448,-3.23231
2014-06-22 00:29:00 PST,+243.47,-3.18243
2014-06-22 00:30:00 PST,+243.507,-3.09714
2014-06-22 00:31:00 PST,+243.594,-2.89794
2014-06-22 00:32:00 PST,+243.625,-2.82534
2014-06-22 00:33:00 PST,+243.549,-3.00174
2014-06-22 00:34:00 PST,+243.705,-2.64044
2014-06-22 00:35:00 PST,+243.673,-2.71414
2014-06-22 00:36:00 PST,+243.654,-2.75967
2014-06-22 00:37:00 PST,+243.66,-2.74315
2014-06-22 00:38:00 PST,+243.663,-2.7357
2014-06-22 00:39:00 PST,+243.698,-2.65631
2014-06-22 00:40:00 PST,+243.611,-2.85688
2014-06-22 00:41:00 PST,+243.67,-2.7203
2014-06-22 00:42:00 PST,+243.714,-2.61655
2014-06-22 00:43:00 PST,+243.701,-2.64632
2014-06-22 00:44:00 PST,+243.689,-2.6758
2014-06-22 00:45:00 PST,+243.709,-2.63033
2014-06-22 00:46:00 PST,+243.736,-2.56814
2014-06-22 00:47:00 PST,+243.736,-2.56814
2014-06-22 00:48:00 PST,+243.686,-2.68481
2014-06-22 00:49:00 PST,+243.582,-2.92459
2014-06-22 00:50:00 PST,+243.566,-2.96178
2014-06-22 00:51:00 PST,+243.533,-3.03759
2014-06-22 00:52:00 PST,+243.435,-3.26125
2014-06-22 00:53:00 PST,+243.496,-3.12164
2014-06-22 00:54:00 PST,+243.522,-3.05992
2014-06-22 00:55:00 PST,+243.575,-2.94085
2014-06-22 00:56:00 PST,+243.712,-2.62089
2014-06-22 00:57:00 PST,+243.615,-2.84579
2014-06-22 00:58:00 PST,+243.57,-2.94913
2014-06-22 00:59:00 PST,+243.557,-2.97908
2014-06-22 01:00:00 PST,+243.534,-3.03346
2014-06-22 01:01:00 PST,+243.473,-3.17316
2014-06-22 01:02:00 PST,+243.438,-3.25323
2014-06-22 01:03:00 PST,+243.503,-3.10467
2014-06-22 01:04:00 PST,+243.558,-2.98019
2014-06-22 01:05:00 PST,+243.509,-3.09268
2014-06-22 01:06:00 PST,+243.576,-2.94109
2014-06-22 01:07:00 PST,+243.6,-2.88383
2014-06-22 01:08:00 PST,+243.561,-2.97335
2014-06-22 01:09:00 PST,+243.546,-3.00927
2014-06-22 01:10:00 PST,+243.607,-2.86933
2014-06-22 01:11:00 PST,+243.579,-2.93402
2014-06-22 01:12:00 PST,+243.641,-2.79001
2014-06-22 01:13:00 PST,+243.62,-2.84088
2014-06-22 01:14:00 PST,+243.582,-2.92903
2014-06-22 01:15:00 PST,+243.64,-2.79408
2014-06-22 01:16:00 PST,+243.649,-2.77257
2014-06-22 01:17:00 PST,+243.7,-2.65322
2014-06-22 01:18:00 PST,+243.692,-2.67212
2014-06-22 01:19:00 PST,+243.738,-2.56571
2014-06-22 01:20:00 PST,+243.73,-2.58285
2014-06-22 01:21:00 PST,+243.718,-2.61231
2014-06-22 01:22:00 PST,+243.748,-2.54175
2014-06-22 01:23:00 PST,+243.749,-2.54
2014-06-22 01:24:00 PST,+243.779,-2.46884
2014-06-22 01:25:00 PST,+243.83,-2.35085
2014-06-22 01:26:00 PST,+243.912,-2.15701
2014-06-22 01:27:00 PST,+243.946,-2.07484
2014-06-22 01:28:00 PST,+243.93,-2.11483
2014-06-22 01:29:00 PST,+243.865,-2.2677
2014-06-22 01:30:00 PST,+243.87,-2.25542
2014-06-22 01:31:00 PST,+243.899,-2.18823
2014-06-22 01:32:00 PST,+243.9,-2.18608
2014-06-22 01:33:00 PST,+243.822,-2.36922
2014-06-22 01:34:00 PST,+243.822,-2.36922
2014-06-22 01:35:00 PST,+243.741,-2.55707
2014-06-22 01:36:00 PST,+243.718,-2.61237
2014-06-22 01:37:00 PST,+243.734,-2.57512
2014-06-22 01:38:00 PST,+243.796,-2.42997
2014-06-22 01:39:00 PST,+243.756,-2.52416
2014-06-22 01:40:00 PST,+243.748,-2.54284
2014-06-22 01:41:00 PST,+243.729,-2.58659
2014-06-22 01:42:00 PST,+243.688,-2.68399
2014-06-22 01:43:00 PST,+243.71,-2.6307
2014-06-22 01:44:00 PST,+243.673,-2.71764
2014-06-22 01:45:00 PST,+243.643,-2.78737
2014-06-22 01:46:00 PST,+243.643,-2.78737
2014-06-22 01:47:00 PST,+243.68,-2.70168
2014-06-22 01:48:00 PST,+243.663,-2.74136
2014-06-22 01:49:00 PST,+243.663,-2.74136
2014-06-22 01:50:00 PST,+243.767,-2.49827
2014-06-22 01:51:00 PST,+243.805,-2.40879
2014-06-22 01:52:00 PST,+243.805,-2.40879
2014-06-22 01:53:00 PST,+243.808,-2.40029
2014-06-22 01:54:00 PST,+243.842,-2.32019
2014-06-22 01:55:00 PST,+243.879,-2.23326
2014-06-22 01:56:00 PST,+243.833,-2.33981
2014-06-22 01:57:00 PST,+243.805,-2.40477
2014-06-22 01:58:00 PST,+243.709,-2.63012
2014-06-22 01:59:00 PST,+243.783,-2.45758
2014-06-22 02:00:00 PST,+243.807,-2.40191
2014-06-22 02:01:00 PST,+243.748,-2.53897
2014-06-22 02:02:00 PST,+243.812,-2.39124
2014-06-22 02:03:00 PST,+243.767,-2.49539
2014-06-22 02:04:00 PST,+243.759,-2.51427
2014-06-22 02:05:00 PST,+243.727,-2.5885
2014-06-22 02:06:00 PST,+243.696,-2.66087
2014-06-22 02:07:00 PST,+243.647,-2.77544
2014-06-22 02:08:00 PST,+243.591,-2.90599
2014-06-22 02:09:00 PST,+243.558,-2.98037
2014-06-22 02:10:00 PST,+243.561,-2.97455
2014-06-22 02:11:00 PST,+243.534,-3.03725
2014-06-22 02:12:00 PST,+243.539,-3.02483
2014-06-22 02:13:00 PST,+243.502,-3.11181
2014-06-22 02:14:00 PST,+243.514,-3.08351
2014-06-22 02:15:00 PST,+243.488,-3.14307
2014-06-22 02:16:00 PST,+243.509,-3.09473
2014-06-22 02:17:00 PST,+243.568,-2.95745
2014-06-22 02:18:00 PST,+243.594,-2.89749
2014-06-22 02:19:00 PST,+243.545,-3.01047
2014-06-22 02:20:00 PST,+243.586,-2.91619
2014-06-22 02:21:00 PST,+243.641,-2.78886
2014-06-22 02:22:00 PST,+243.674,-2.71222
2014-06-22 02:23:00 PST,+243.646,-2.77658
2014-06-22 02:24:00 PST,+243.672,-2.71706
2014-06-22 02:25:00 PST,+243.775,-2.4768
2014-06-22 02:26:00 PST,+243.775,-2.4768
2014-06-22 02:27:00 PST,+243.808,-2.39994
2014-06-22 02:28:00 PST,+243.873,-2.24458
2014-06-22 02:29:00 PST,+243.84,-2.32321
2014-06-22 02:30:00 PST,+243.815,-2.38158
2014-06-22 02:31:00 PST,+243.838,-2.32913
2014-06-22 02:32:00 PST,+243.922,-2.1322
2014-06-22 02:33:00 PST,+243.938,-2.09537
2014-06-22 02:34:00 PST,+244.017,-1.90908
2014-06-22 02:35:00 PST,+244.099,-1.71352
2014-06-22 02:36:00 PST,+244.13,-1.63817
2014-06-22 02:37:00 PST,+244.13,-1.63817
2014-06-22 02:38:00 PST,+244.154,-1.58111
2014-06-22 02:39:00 PST,+244.135,-1.62645
2014-06-22 02:40:00 PST,+244.112,-1.68168
2014-06-22 02:41:00 PST,+244.112,-1.68168
2014-06-22 02:42:00 PST,+244.065,-1.794
2014-06-22 02:43:00 PST,+244.065,-1.794
2014-06-22 02:44:00 PST,+244.081,-1.75656
2014-06-22 02:45:00 PST,+244.111,-1.6834
2014-06-22 02:46:00 PST,+244.062,-1.79983
2014-06-22 02:47:00 PST,+244.034,-1.86873
2014-06-22 02:48:00 PST,+244.054,-1.81908
2014-06-22 02:49:00 PST,+244.086,-1.74441
2014-06-22 02:50:00 PST,+244.05,-1.82942
2014-06-22 02:51:00 PST,+244.087,-1.74166
2014-06-22 02:52:00 PST,+244.008,-1.92942
2014-06-22 02:53:00 PST,+244.031,-1.87289
2014-06-22 02:54:00 PST,+244.057,-1.81057
2014-06-22 02:55:00 PST,+243.972,-2.01378
2014-06-22 02:56:00 PST,+243.933,-2.10589
2014-06-22 02:57:00 PST,+243.938,-2.09506
2014-06-22 02:58:00 PST,+243.855,-2.2916
2014-06-22 02:59:00 PST,+243.882,-2.22783
2014-06-22 03:00:00 PST,+243.885,-2.22008
2014-06-22 03:01:00 PST,+243.913,-2.15566
2014-06-22 03:02:00 PST,+243.914,-2.15292
2014-06-22 03:03:00 PST,+243.97,-2.02114
2014-06-22 03:04:00 PST,+243.971,-2.0184
2014-06-22 03:05:00 PST,+244.063,-1.79951
2014-06-22 03:06:00 PST,+244.064,-1.79678
2014-06-22 03:07:00 PST,+244.026,-1.88671
2014-06-22 03:08:00 PST,+243.979,-1.99757
2014-06-22 03:09:00 PST,+243.918,-2.14047
2014-06-22 03:10:00 PST,+243.953,-2.05962
2014-06-22 03:11:00 PST,+243.924,-2.12768
2014-06-22 03:12:00 PST,+244,-1.94696
2014-06-22 03:13:00 PST,+243.959,-2.04308
2014-06-22 03:14:00 PST,+243.998,-1.95089
2014-06-22 03:15:00 PST,+243.971,-2.01628
2014-06-22 03:16:00 PST,+243.816,-2.37905
2014-06-22 03:17:00 PST,+243.899,-2.18365
2014-06-22 03:18:00 PST,+243.922,-2.13152
2014-06-22 03:19:00 PST,+243.946,-2.07317
2014-06-22 03:20:00 PST,+243.915,-2.14678
2014-06-22 03:21:00 PST,+243.903,-2.17509
2014-06-22 03:22:00 PST,+243.799,-2.41833
2014-06-22 03:23:00 PST,+243.84,-2.32334
2014-06-22 03:24:00 PST,+243.867,-2.25922
2014-06-22 03:25:00 PST,+243.906,-2.16812
2014-06-22 03:26:00 PST,+243.944,-2.07852
2014-06-22 03:27:00 PST,+243.882,-2.22379
2014-06-22 03:28:00 PST,+243.954,-2.05372
2014-06-22 03:29:00 PST,+243.905,-2.17044
2014-06-22 03:30:00 PST,+243.878,-2.23459
2014-06-22 03:31:00 PST,+243.984,-1.98434
2014-06-22 03:32:00 PST,+243.973,-2.01096
2014-06-22 03:33:00 PST,+243.884,-2.21998
2014-06-22 03:34:00 PST,+243.953,-2.0581
2014-06-22 03:35:00 PST,+243.96,-2.04117
2014-06-22 03:36:00 PST,+243.928,-2.11642
2014-06-22 03:37:00 PST,+243.959,-2.04529
2014-06-22 03:38:00 PST,+243.97,-2.01981
2014-06-22 03:39:00 PST,+244,-1.94897
2014-06-22 03:40:00 PST,+244.013,-1.91613
2014-06-22 03:41:00 PST,+244.099,-1.71048
2014-06-22 03:42:00 PST,+243.994,-1.96229
2014-06-22 03:43:00 PST,+243.909,-2.16208
2014-06-22 03:44:00 PST,+243.939,-2.09266
2014-06-22 03:45:00 PST,+243.757,-2.51922
2014-06-22 03:46:00 PST,+243.815,-2.38291
2014-06-22 03:47:00 PST,+243.837,-2.33017
2014-06-22 03:48:00 PST,+243.876,-2.2394
2014-06-22 03:49:00 PST,+243.917,-2.14417
2014-06-22 03:50:00 PST,+243.886,-2.21573
2014-06-22 03:51:00 PST,+243.758,-2.51618
2014-06-22 03:52:00 PST,+243.732,-2.57547
2014-06-22 03:53:00 PST,+243.733,-2.57272
2014-06-22 03:54:00 PST,+243.722,-2.59847
2014-06-22 03:55:00 PST,+243.723,-2.59572
2014-06-22 03:56:00 PST,+243.658,-2.74972
2014-06-22 03:57:00 PST,+243.729,-2.58361
2014-06-22 03:58:00 PST,+243.679,-2.70159
2014-06-22 03:59:00 PST,+243.701,-2.64822
2014-06-22 04:00:00 PST,+243.703,-2.64547
2014-06-22 04:01:00 PST,+243.671,-2.71879
2014-06-22 04:02:00 PST,+243.597,-2.8887
2014-06-22 04:03:00 PST,+243.692,-2.66834
2014-06-22 04:04:00 PST,+243.656,-2.75081
2014-06-22 04:05:00 PST,+243.704,-2.64112
2014-06-22 04:06:00 PST,+243.709,-2.62912
2014-06-22 04:07:00 PST,+243.771,-2.48379
2014-06-22 04:08:00 PST,+243.768,-2.49137
2014-06-22 04:09:00 PST,+243.765,-2.49695
2014-06-22 04:10:00 PST,+243.748,-2.53883
2014-06-22 04:11:00 PST,+243.85,-2.30093
2014-06-22 04:12:00 PST,+243.821,-2.36752
2014-06-22 04:13:00 PST,+243.798,-2.42136
2014-06-22 04:14:00 PST,+243.75,-2.53574
2014-06-22 04:15:00 PST,+243.755,-2.52376
2014-06-22 04:16:00 PST,+243.727,-2.58905
2014-06-22 04:17:00 PST,+243.793,-2.43446
2014-06-22 04:18:00 PST,+243.798,-2.42249
2014-06-22 04:19:00 PST,+243.872,-2.24942
2014-06-22 04:20:00 PST,+243.841,-2.32292
2014-06-22 04:21:00 PST,+243.905,-2.17275
2014-06-22 04:22:00 PST,+243.938,-2.09437
2014-06-22 04:23:00 PST,+243.943,-2.08242
2014-06-22 04:24:00 PST,+243.925,-2.12326
2014-06-22 04:25:00 PST,+243.913,-2.15389
2014-06-22 04:26:00 PST,+243.918,-2.14193
2014-06-22 04:27:00 PST,+243.992,-1.96567
2014-06-22 04:28:00 PST,+244.075,-1.77101
2014-06-22 04:29:00 PST,+244.17,-1.544
2014-06-22 04:30:00 PST,+244.193,-1.48755
2014-06-22 04:31:00 PST,+244.16,-1.56761
2014-06-22 04:32:00 PST,+244.155,-1.57984
2014-06-22 04:33:00 PST,+244.159,-1.56854
2014-06-22 04:34:00 PST,+244.132,-1.63301
2014-06-22 04:35:00 PST,+244.127,-1.6456
2014-06-22 04:36:00 PST,+244.134,-1.62874
2014-06-22 04:37:00 PST,+244.139,-1.61682
2014-06-22 04:38:00 PST,+244.143,-1.60738
2014-06-22 04:39:00 PST,+244.133,-1.63279
2014-06-22 04:40:00 PST,+244.102,-1.70725
2014-06-22 04:41:00 PST,+243.958,-2.04748
2014-06-22 04:42:00 PST,+243.965,-2.03091
2014-06-22 04:43:00 PST,+243.906,-2.17048
2014-06-22 04:44:00 PST,+243.866,-2.26512
2014-06-22 04:45:00 PST,+243.91,-2.16219
2014-06-22 04:46:00 PST,+243.879,-2.23437
2014-06-22 04:47:00 PST,+243.954,-2.05973
2014-06-22 04:48:00 PST,+243.959,-2.0478
2014-06-22 04:49:00 PST,+243.987,-1.98083
2014-06-22 04:50:00 PST,+243.963,-2.0361
2014-06-22 04:51:00 PST,+244.024,-1.89126
2014-06-22 04:52:00 PST,+244.043,-1.84598
2014-06-22 04:53:00 PST,+244.061,-1.80236
2014-06-22 04:54:00 PST,+244.011,-1.92081
2014-06-22 04:55:00 PST,+244.074,-1.77211
2014-06-22 04:56:00 PST,+244.079,-1.76018
2014-06-22 04:57:00 PST,+244.042,-1.84702
2014-06-22 04:58:00 PST,+244.047,-1.83508
2014-06-22 04:59:00 PST,+244.12,-1.66206
2014-06-22 05:00:00 PST,+244.095,-1.71994
2014-06-22 05:01:00 PST,+244.103,-1.7023
2014-06-22 05:02:00 PST,+244.109,-1.68554
2014-06-22 05:03:00 PST,+244.08,-1.75692
2014-06-22 05:04:00 PST,+244.091,-1.73004
2014-06-22 05:05:00 PST,+244.102,-1.70317
2014-06-22 05:06:00 PST,+244.096,-1.71664
2014-06-22 05:07:00 PST,+244.108,-1.68977
2014-06-22 05:08:00 PST,+244.2,-1.46937
2014-06-22 05:09:00 PST,+244.205,-1.45805
2014-06-22 05:10:00 PST,+244.302,-1.22454
2014-06-22 05:11:00 PST,+244.31,-1.20482
2014-06-22 05:12:00 PST,+244.271,-1.29915
2014-06-22 05:13:00 PST,+244.236,-1.38311
2014-06-22 05:14:00 PST,+244.255,-1.33624
2014-06-22 05:15:00 PST,+244.307,-1.21049
2014-06-22 05:16:00 PST,+244.365,-1.0707
2014-06-22 05:17:00 PST,+244.367,-1.06639
2014-06-22 05:18:00 PST,+244.378,-1.03961
2014-06-22 05:19:00 PST,+244.389,-1.01283
2014-06-22 05:20:00 PST,+244.372,-1.0543
2014-06-22 05:21:00 PST,+244.39,-1.00937
2014-06-22 05:22:00 PST,+244.401,-0.982588
2014-06-22 05:23:00 PST,+244.433,-0.90555
2014-06-22 05:24:00 PST,+244.519,-0.694818
2014-06-22 05:25:00 PST,+244.492,-0.761074
2014-06-22 05:26:00 PST,+244.486,-0.775483
2014-06-22 05:27:00 PST,+244.444,-0.878378
2014-06-22 05:28:00 PST,+244.455,-0.851598
2014-06-22 05:29:00 PST,+244.466,-0.824821
2014-06-22 05:30:00 PST,+244.533,-0.660634
2014-06-22 05:31:00 PST,+244.626,-0.431617
2014-06-22 05:32:00 PST,+244.643,-0.389924
2014-06-22 05:33:00 PST,+244.687,-0.281285
2014-06-22 05:34:00 PST,+244.675,-0.311092
2014-06-22 05:35:00 PST,+244.662,-0.34247
2014-06-22 05:36:00 PST,+244.673,-0.315761
2014-06-22 05:37:00 PST,+244.651,-0.370575
2014-06-22 05:38:00 PST,+244.671,-0.320064
2014-06-22 05:39:00 PST,+244.722,-0.195187
2014-06-22 05:40:00 PST,+244.742,-0.143814
2014-06-22 05:41:00 PST,+244.752,-0.119064
2014-06-22 05:42:00 PST,+244.754,-0.113884
2014-06-22 05:43:00 PST,+244.765,-0.0872063
2014-06-22 05:44:00 PST,+244.758,-0.105347
2014-06-22 05:45:00 PST,+244.671,-0.321858
2014-06-22 05:46:00 PST,+244.598,-0.502503
2014-06-22 05:47:00 PST,+244.636,-0.406712
2014-06-22 05:48:00 PST,+244.67,-0.322593
2014-06-22 05:49:00 PST,+244.679,-0.300157
2014-06-22 05:50:00 PST,+244.72,-0.19921
2014-06-22 05:51:00 PST,+244.737,-0.155991
2014-06-22 05:52:00 PST,+244.734,-0.164545
2014-06-22 05:53:00 PST,+244.747,-0.131306
2014-06-22 05:54:00 PST,+244.759,-0.102751
2014-06-22 05:55:00 PST,+244.804,+0.0111454
2014-06-22 05:56:00 PST,+244.839,+0.0980299
2014-06-22 05:57:00 PST,+244.909,+0.274556
2014-06-22 05:58:00 PST,+244.924,+0.312594
2014-06-22 05:59:00 PST,+244.903,+0.258049
2014-06-22 06:00:00 PST,+244.872,+0.179408
2014-06-22 06:01:00 PST,+244.882,+0.206
2014-06-22 06:02:00 PST,+244.927,+0.31822
2014-06-22 06:03:00 PST,+244.947,+0.370378
2014-06-22 06:04:00 PST,+244.943,+0.35852
2014-06-22 06:05:00 PST,+244.966,+0.418986
2014-06-22 06:06:00 PST,+244.987,+0.471086
2014-06-22 06:07:00 PST,+244.946,+0.36656
2014-06-22 06:08:00 PST,+244.954,+0.387296
2014-06-22 06:09:00 PST,+244.993,+0.486369
2014-06-22 06:10:00 PST,+244.951,+0.380609
2014-06-22 06:11:00 PST,+245.029,+0.577509
2014-06-22 06:12:00 PST,+245.055,+0.643271
2014-06-22 06:13:00 PST,+245.045,+0.617196
2014-06-22 06:14:00 PST,+245.091,+0.73445
2014-06-22 06:15:00 PST,+245.065,+0.669105
2014-06-22 06:16:00 PST,+245.108,+0.778654
2014-06-22 06:17:00 PST,+245.156,+0.902227
2014-06-22 06:18:00 PST,+245.196,+1.00478
2014-06-22 06:19:00 PST,+245.239,+1.1143
2014-06-22 06:20:00 PST,+245.272,+1.20055
2014-06-22 06:21:00 PST,+245.285,+1.23421
2014-06-22 06:22:00 PST,+245.309,+1.29625
2014-06-22 06:23:00 PST,+245.325,+1.33673
2014-06-22 06:24:00 PST,+245.333,+1.35764
2014-06-22 06:25:00 PST,+245.338,+1.3713
2014-06-22 06:26:00 PST,+245.357,+1.42268
2014-06-22 06:27:00 PST,+245.347,+1.39683
2014-06-22 06:28:00 PST,+245.453,+1.67433
2014-06-22 06:29:00 PST,+245.437,+1.63119
2014-06-22 06:30:00 PST,+245.435,+1.62576
2014-06-22 06:31:00 PST,+245.485,+1.75719
2014-06-22 06:32:00 PST,+245.527,+1.86746
2014-06-22 06:33:00 PST,+245.602,+2.06638
2014-06-22 06:34:00 PST,+245.586,+2.02404
2014-06-22 06:35:00 PST,+245.565,+1.96869
2014-06-22 06:36:00 PST,+245.539,+1.89816
2014-06-22 06:37:00 PST,+245.558,+1.9499
2014-06-22 06:38:00 PST,+245.546,+1.91769
2014-06-22 06:39:00 PST,+245.543,+1.9099
2014-06-22 06:40:00 PST,+245.588,+2.02779
2014-06-22 06:41:00 PST,+245.607,+2.0795
2014-06-22 06:42:00 PST,+245.608,+2.08235
2014-06-22 06:43:00 PST,+245.65,+2.19288
2014-06-22 06:44:00 PST,+245.691,+2.30272
2014-06-22 06:45:00 PST,+245.736,+2.42294
2014-06-22 06:46:00 PST,+245.793,+2.57339
2014-06-22 06:47:00 PST,+245.812,+2.62502
2014-06-22 06:48:00 PST,+245.804,+2.60254
2014-06-22 06:49:00 PST,+245.806,+2.60959
2014-06-22 06:50:00 PST,+245.825,+2.6612
2014-06-22 06:51:00 PST,+245.849,+2.72538
2014-06-22 06:52:00 PST,+245.92,+2.91731
2014-06-22 06:53:00 PST,+245.969,+3.04771
2014-06-22 06:54:00 PST,+246.011,+3.1638
2014-06-22 06:55:00 PST,+246.009,+3.15874
2014-06-22 06:56:00 PST,+246.019,+3.18335
2014-06-22 06:57:00 PST,+246.076,+3.33965
2014-06-22 06:58:00 PST,+246.087,+3.36966
2014-06-22 06:59:00 PST,+246.129,+3.48559
2014-06-22 07:00:00 PST,+246.169,+3.59645
2014-06-22 07:01:00 PST,+246.17,+3.59932
2014-06-22 07:02:00 PST,+246.211,+3.71522
2014-06-22 07:03:00 PST,+246.233,+3.77632
2014-06-22 07:04:00 PST,+246.204,+3.69629
2014-06-22 07:05:00 PST,+246.213,+3.72256
2014-06-22 07:06:00 PST,+246.227,+3.76048
2014-06-22 07:07:00 PST,+246.274,+3.89054
2014-06-22 07:08:00 PST,+246.296,+3.95157
2014-06-22 07:09:00 PST,+246.317,+4.01258
2014-06-22 07:10:00 PST,+246.339,+4.07358
2014-06-22 07:11:00 PST,+246.397,+4.23563
2014-06-22 07:12:00 PST,+246.448,+4.38137
2014-06-22 07:13:00 PST,+246.488,+4.49553
2014-06-22 07:14:00 PST,+246.534,+4.62501
2014-06-22 07:15:00 PST,+246.578,+4.75275
2014-06-22 07:16:00 PST,+246.552,+4.67784
2014-06-22 07:17:00 PST,+246.573,+4.73865
2014-06-22 07:18:00 PST,+246.619,+4.86898
2014-06-22 07:19:00 PST,+246.632,+4.90733
2014-06-22 07:20:00 PST,+246.677,+5.03722
2014-06-22 07:21:00 PST,+246.705,+5.11839
2014-06-22 07:22:00 PST,+246.718,+5.15492
2014-06-22 07:23:00 PST,+246.74,+5.21903
2014-06-22 07:24:00 PST,+246.722,+5.16717
2014-06-22 07:25:00 PST,+246.767,+5.29847
2014-06-22 07:26:00 PST,+246.78,+5.33481
2014-06-22 07:27:00 PST,+246.781,+5.33862
2014-06-22 07:28:00 PST,+246.798,+5.38521
2014-06-22 07:29:00 PST,+246.817,+5.44058
2014-06-22 07:30:00 PST,+246.827,+5.47103
2014-06-22 07:31:00 PST,+246.839,+5.50521
2014-06-22 07:32:00 PST,+246.88,+5.62598
2014-06-22 07:33:00 PST,+246.863,+5.57381
2014-06-22 07:34:00 PST,+246.84,+5.50825
2014-06-22 07:35:00 PST,+246.86,+5.56687
2014-06-22 07:36:00 PST,+246.923,+5.75296
2014-06-22 07:37:00 PST,+246.866,+5.58261
2014-06-22 07:38:00 PST,+246.882,+5.63123
2014-06-22 07:39:00 PST,+246.889,+5.6507
2014-06-22 07:40:00 PST,+246.886,+5.64075
2014-06-22 07:41:00 PST,+246.879,+5.62156
2014-06-22 07:42:00 PST,+246.931,+5.77357
2014-06-22 07:43:00 PST,+246.927,+5.76221
2014-06-22 07:44:00 PST,+246.903,+5.69371
2014-06-22 07:45:00 PST,+246.935,+5.78509
2014-06-22 07:46:00 PST,+246.943,+5.80907
2014-06-22 07:47:00 PST,+246.988,+5.93884
2014-06-22 07:48:00 PST,+247.007,+5.99464
2014-06-22 07:49:00 PST,+246.97,+5.88591
2014-06-22 07:50:00 PST,+246.98,+5.91496
2014-06-22 07:51:00 PST,+246.989,+5.94408
2014-06-22 07:52:00 PST,+246.992,+5.95079
2014-06-22 07:53:00 PST,+246.99,+5.94512
2014-06-22 07:54:00 PST,+247,+5.97428
2014-06-22 07:55:00 PST,+246.994,+5.95705
2014-06-22 07:56:00 PST,+246.991,+5.94981
2014-06-22 07:57:00 PST,+247.011,+6.00697
2014-06-22 07:58:00 PST,+247.013,+6.01154
2014-06-22 07:59:00 PST,+246.988,+5.94063
2014-06-22 08:00:00 PST,+247.012,+6.01203
2014-06-22 08:01:00 PST,+247.017,+6.02825
2014-06-22 08:02:00 PST,+247.021,+6.03736
2014-06-22 08:03:00 PST,+247.021,+6.03703
2014-06-22 08:04:00 PST,+247.045,+6.10707
2014-06-22 08:05:00 PST,+247.046,+6.10963
2014-06-22 08:06:00 PST,+247.088,+6.23329
2014-06-22 08:07:00 PST,+247.074,+6.19151
2014-06-22 08:08:00 PST,+247.068,+6.17344
2014-06-22 08:09:00 PST,+247.031,+6.06367
2014-06-22 08:10:00 PST,+247.027,+6.05172
2014-06-22 08:11:00 PST,+247.018,+6.02546
2014-06-22 08:12:00 PST,+247.005,+5.98897
2014-06-22 08:13:00 PST,+247.021,+6.03484
2014-06-22 08:14:00 PST,+247.024,+6.04408
2014-06-22 08:15:00 PST,+247.03,+6.06053
2014-06-22 08:16:00 PST,+247.043,+6.09948
2014-06-22 08:17:00 PST,+247.048,+6.11561
2014-06-22 08:18:00 PST,+247.021,+6.03721
2014-06-22 08:19:00 PST,+247.027,+6.05343
2014-06-22 08:20:00 PST,+247.055,+6.13377
2014-06-22 08:21:00 PST,+247.069,+6.17711
2014-06-22 08:22:00 PST,+247.057,+6.14139
2014-06-22 08:23:00 PST,+247.056,+6.13709
2014-06-22 08:24:00 PST,+247.048,+6.11743
2014-06-22 08:25:00 PST,+247.051,+6.12399
2014-06-22 08:26:00 PST,+247.054,+6.13449
2014-06-22 08:27:00 PST,+247.068,+6.17452
2014-06-22 08:28:00 PST,+247.062,+6.15875
2014-06-22 08:29:00 PST,+247.081,+6.21445
2014-06-22 08:30:00 PST,+247.095,+6.25454
2014-06-22 08:31:00 PST,+247.089,+6.2368
2014-06-22 08:32:00 PST,+247.093,+6.2495
