# file...... csv_output/Transformer_Watt_Var_Power_prim.csv
# date...... Wed Jun 20 16:20:00 2018
# user...... Kapil.Duwadi
# host...... (null)
# target.... meter 3
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power_A.real,measured_power_A.imag
2014-06-22 22:28:00 PST,+26211.5,+469.967
2014-06-22 22:29:00 PST,+25973.1,+457.673
2014-06-22 22:30:00 PST,+24132.4,+392.134
2014-06-22 22:31:00 PST,+22938.4,+353.694
2014-06-22 22:32:00 PST,+22826.2,+349.614
2014-06-22 22:33:00 PST,+23343.7,+366.695
2014-06-22 22:34:00 PST,+23745.5,+381.856
2014-06-22 22:35:00 PST,+24450,+403.539
2014-06-22 22:36:00 PST,+25370.8,+435.415
2014-06-22 22:37:00 PST,+23797.7,+384.893
2014-06-22 22:38:00 PST,+22979,+357.047
2014-06-22 22:39:00 PST,+24677.3,+412.579
2014-06-22 22:40:00 PST,+23971.8,+388.198
2014-06-22 22:41:00 PST,+23901.3,+386.718
2014-06-22 22:42:00 PST,+23909.8,+387.201
2014-06-22 22:43:00 PST,+22324.1,+336.175
2014-06-22 22:44:00 PST,+22852.6,+354.652
2014-06-22 22:45:00 PST,+22781,+357.856
2014-06-22 22:46:00 PST,+23258.7,+374.259
2014-06-22 22:47:00 PST,+23092.6,+367.316
2014-06-22 22:48:00 PST,+24600.2,+414.27
2014-06-22 22:49:00 PST,+23784,+386.533
2014-06-22 22:50:00 PST,+22405.5,+342.7
2014-06-22 22:51:00 PST,+23661.1,+376.584
2014-06-22 22:52:00 PST,+23981,+387.69
2014-06-22 22:53:00 PST,+25161.1,+430.075
2014-06-22 22:54:00 PST,+25596.3,+446.135
2014-06-22 22:55:00 PST,+26103.1,+463.723
2014-06-22 22:56:00 PST,+27492,+513.331
2014-06-22 22:57:00 PST,+27492,+513.331
2014-06-22 22:58:00 PST,+27067.2,+496.838
2014-06-22 22:59:00 PST,+27469.2,+511.425
2014-06-22 23:00:00 PST,+26078.2,+460.356
2014-06-22 23:01:00 PST,+25135.3,+427.819
2014-06-22 23:02:00 PST,+25154.2,+434.225
2014-06-22 23:03:00 PST,+24485.1,+408.575
2014-06-22 23:04:00 PST,+24876.1,+421.782
2014-06-22 23:05:00 PST,+24298.2,+402.037
2014-06-22 23:06:00 PST,+24684.4,+415.86
2014-06-22 23:07:00 PST,+23831.8,+389.103
2014-06-22 23:08:00 PST,+23831.8,+389.103
2014-06-22 23:09:00 PST,+24655.3,+418.883
2014-06-22 23:10:00 PST,+25442.5,+444.509
2014-06-22 23:11:00 PST,+23976.5,+395.89
2014-06-22 23:12:00 PST,+23715.6,+385.583
2014-06-22 23:13:00 PST,+22776.6,+362.417
2014-06-22 23:14:00 PST,+22586.6,+360.371
2014-06-22 23:15:00 PST,+22580.2,+359.562
2014-06-22 23:16:00 PST,+22580.2,+359.562
2014-06-22 23:17:00 PST,+23120.5,+374.197
2014-06-22 23:18:00 PST,+23299.4,+378.8
2014-06-22 23:19:00 PST,+24817.4,+430.448
2014-06-22 23:20:00 PST,+25871.6,+467.697
2014-06-22 23:21:00 PST,+25769.8,+466.31
2014-06-22 23:22:00 PST,+26478.5,+492.337
2014-06-22 23:23:00 PST,+25848.7,+464.756
2014-06-22 23:24:00 PST,+26587.1,+490.063
2014-06-22 23:25:00 PST,+26742.2,+492.865
2014-06-22 23:26:00 PST,+26214.3,+471.955
2014-06-22 23:27:00 PST,+25943.8,+462.357
2014-06-22 23:28:00 PST,+24745.1,+418.713
2014-06-22 23:29:00 PST,+25512.3,+448.343
2014-06-22 23:30:00 PST,+26823.1,+495.946
2014-06-22 23:31:00 PST,+27420.8,+523.317
2014-06-22 23:32:00 PST,+28451.3,+563.362
2014-06-22 23:33:00 PST,+28893.1,+578.687
2014-06-22 23:34:00 PST,+29513.1,+599.86
2014-06-22 23:35:00 PST,+29050,+579.853
2014-06-22 23:36:00 PST,+28921.5,+577.382
2014-06-22 23:37:00 PST,+28921.5,+577.382
2014-06-22 23:38:00 PST,+29247.2,+593.684
2014-06-22 23:39:00 PST,+30107.5,+628.359
2014-06-22 23:40:00 PST,+28383.4,+559.767
2014-06-22 23:41:00 PST,+28736.2,+572.844
2014-06-22 23:42:00 PST,+27987.8,+540.751
2014-06-22 23:43:00 PST,+27987.8,+540.751
2014-06-22 23:44:00 PST,+30221.7,+632.061
2014-06-22 23:45:00 PST,+28302.1,+549.339
2014-06-22 23:46:00 PST,+28568.6,+560.701
2014-06-22 23:47:00 PST,+29138.6,+580.874
2014-06-22 23:48:00 PST,+30509.3,+638.714
2014-06-22 23:49:00 PST,+29488.5,+594.291
2014-06-22 23:50:00 PST,+30083.5,+618.578
2014-06-22 23:51:00 PST,+30345.6,+630.618
2014-06-22 23:52:00 PST,+30708.2,+646.444
2014-06-22 23:53:00 PST,+29861.4,+614.293
2014-06-22 23:54:00 PST,+30177.9,+628.487
2014-06-22 23:55:00 PST,+30227.5,+629.467
2014-06-22 23:56:00 PST,+31239.2,+671.202
2014-06-22 23:57:00 PST,+30871.3,+658.049
2014-06-22 23:58:00 PST,+30245.8,+634.288
