# file...... csv_output/pv_triplex_meter_active_power.csv
# date...... Mon Jun 18 11:06:45 2018
# user...... Kapil.Duwadi
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_power_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 01:22:00 PST,1976.239154,1033.834730,1944.948885,2579.526585,1571.040947,666.592358,337.438087,1359.706127,732.560683,2018.443010,1916.232511,1074.610038
2014-06-22 01:23:00 PST,1976.239154,1033.834730,1944.948885,2579.526585,1154.084168,666.592358,337.438087,1359.706127,732.560683,2018.443010,1916.232511,1476.886954
2014-06-22 01:24:00 PST,1976.239154,1033.834730,1944.948885,2098.739403,1154.084168,666.592358,337.438087,1359.706127,732.560683,2018.443010,1916.232511,1476.886954
2014-06-22 01:25:00 PST,1976.239154,1033.834730,1944.948885,2098.739403,1154.084168,666.592358,337.438087,1359.706127,732.560683,1586.832027,1916.232511,1118.683608
2014-06-22 01:26:00 PST,1976.239154,1033.834730,1476.605919,1708.120340,1154.084168,666.592358,337.438087,857.683183,1204.245037,1167.661093,1916.232511,1118.683608
2014-06-22 01:27:00 PST,1976.239154,1033.834730,920.282783,1708.120340,1154.084168,666.592358,337.438087,857.683183,1204.245037,1167.661093,1916.232511,1118.683608
2014-06-22 01:28:00 PST,1976.239154,1679.830213,505.376616,1708.120340,1154.084168,666.592358,337.438087,1370.468961,1204.245037,1167.661093,1447.416504,1118.683608
2014-06-22 01:29:00 PST,1976.239154,1679.830213,1000.541929,1708.120340,1154.084168,666.592358,337.438087,1370.468961,1739.378740,1167.661093,1447.416504,1118.683608
2014-06-22 01:30:00 PST,1976.239154,1679.830213,1000.541929,1708.120340,1154.084168,666.592358,337.438087,1840.699716,1739.378740,1167.661093,896.234818,1118.683608
2014-06-22 01:31:00 PST,1183.720554,1679.830213,1000.541929,2041.986896,1154.084168,666.592358,337.438087,1840.699716,1739.378740,1167.661093,896.234818,1118.683608
2014-06-22 01:32:00 PST,1183.720554,2199.314646,1000.541929,1510.428988,1154.084168,666.592358,337.438087,1840.699716,1739.378740,1167.661093,896.234818,1118.683608
2014-06-22 01:33:00 PST,1976.239154,2199.314646,1000.541929,1510.428988,1154.084168,666.592358,337.438087,1840.699716,1739.378740,1167.661093,896.234818,1564.911566
2014-06-22 01:34:00 PST,1976.239154,2199.314646,1000.541929,1510.428988,1154.084168,666.592358,337.438087,1840.699716,1739.378740,1167.661093,896.234818,1564.911566
2014-06-22 01:35:00 PST,1976.239154,2199.314646,1000.541929,1510.428988,1154.084168,1023.619306,337.438087,2353.485493,1739.378740,1167.661093,1287.435630,1564.911566
2014-06-22 01:36:00 PST,2466.825038,2199.314646,1000.541929,1901.048051,1154.084168,357.026948,0.000000,2353.485493,2238.128474,1167.661093,1287.435630,1564.911566
2014-06-22 01:37:00 PST,2466.825038,2199.314646,1540.158990,1567.181495,1154.084168,357.026948,0.000000,1899.656055,2238.128474,1167.661093,1287.435630,1564.911566
2014-06-22 01:38:00 PST,2466.825038,2199.314646,1034.782375,1567.181495,1154.084168,357.026948,0.000000,1495.802310,2238.128474,739.686207,1287.435630,1923.114912
2014-06-22 01:39:00 PST,3011.315227,1599.324262,1591.105511,1163.569386,1154.084168,357.026948,535.968814,1495.802310,2238.128474,739.686207,1287.435630,1923.114912
2014-06-22 01:40:00 PST,3011.315227,1599.324262,1591.105511,1163.569386,1154.084168,357.026948,535.968814,1989.351471,2238.128474,372.169003,1287.435630,1923.114912
2014-06-22 01:41:00 PST,3011.315227,1599.324262,1591.105511,777.094224,1154.084168,857.132960,535.968814,2571.704089,2238.128474,372.169003,1287.435630,1520.837995
2014-06-22 01:42:00 PST,3011.315227,2261.548462,1591.105511,777.094224,1154.084168,857.132960,535.968814,2571.704089,2238.128474,372.169003,1287.435630,1520.837995
2014-06-22 01:43:00 PST,3011.315227,2261.548462,1591.105511,777.094224,1154.084168,500.106012,535.968814,2571.704089,2594.446107,372.169003,1287.435630,1162.634649
2014-06-22 01:44:00 PST,3011.315227,2261.548462,1591.105511,777.094224,1154.084168,1085.819004,535.968814,2571.704089,2594.446107,372.169003,1287.435630,1162.634649
2014-06-22 01:45:00 PST,3011.315227,2261.548462,1591.105511,777.094224,1154.084168,1085.819004,1003.804303,2571.704089,2594.446107,372.169003,1287.435630,1162.634649
2014-06-22 01:46:00 PST,3011.315227,2261.548462,1591.105511,777.094224,1154.084168,1085.819004,1003.804303,2571.704089,2594.446107,372.169003,1287.435630,1162.634649
2014-06-22 01:47:00 PST,3011.315227,2261.548462,1591.105511,777.094224,577.042084,1085.819004,1003.804303,2571.704089,2594.446107,372.169003,1287.435630,1162.634649
2014-06-22 01:48:00 PST,3011.315227,2261.548462,1591.105511,777.094224,577.042084,1085.819004,1003.804303,2571.704089,2859.672139,372.169003,1287.435630,1162.634649
2014-06-22 01:49:00 PST,3011.315227,2261.548462,1591.105511,777.094224,577.042084,1085.819004,1003.804303,2571.704089,2859.672139,372.169003,1287.435630,1162.634649
2014-06-22 01:50:00 PST,2299.116297,1827.704116,2036.411655,777.094224,577.042084,1085.819004,1003.804303,2078.154928,2859.672139,372.169003,1287.435630,716.406692
2014-06-22 01:51:00 PST,2299.116297,1181.708633,2036.411655,777.094224,577.042084,1718.492184,1003.804303,2078.154928,2625.861191,372.169003,1287.435630,358.203346
2014-06-22 01:52:00 PST,2299.116297,1181.708633,2036.411655,777.094224,577.042084,1718.492184,1003.804303,2078.154928,2625.861191,372.169003,1287.435630,358.203346
