# file...... csv_output/pv_triplex_meter_voltage.csv
# date...... Sun Jun 17 20:09:01 2018
# user...... kapil
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_voltage_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 05:24:00 PST,244.595711,244.510574,244.184397,244.165679,243.944227,243.847733,243.738636,243.613638,243.500922,243.653135,243.496893,243.541998
2014-06-22 05:25:00 PST,244.570108,244.484963,244.131462,244.112740,243.862278,243.765752,243.625977,243.500921,243.355806,243.508109,243.317734,243.306164
2014-06-22 05:26:00 PST,244.565682,244.480536,244.119773,244.101050,243.782576,243.745087,243.631851,243.506799,243.396973,243.538789,243.388317,243.353349
2014-06-22 05:27:00 PST,244.525176,244.440017,244.037764,244.019035,243.657370,243.574054,243.490705,243.365582,243.238120,243.380028,243.210182,243.141891
2014-06-22 05:28:00 PST,244.537417,244.452262,244.058653,244.039925,243.685187,243.601881,243.523706,243.398601,243.274599,243.416485,243.248386,243.180106
2014-06-22 05:29:00 PST,244.549651,244.464501,244.079533,244.060807,243.712993,243.629696,243.556695,243.431607,243.311065,243.452928,243.286576,243.218307
2014-06-22 05:30:00 PST,244.617615,244.478609,244.294886,244.275141,243.906136,243.822906,243.812758,243.652442,243.535449,243.677181,243.512702,243.444497
2014-06-22 05:31:00 PST,244.711531,244.572579,244.475483,244.455753,244.171788,244.208601,244.085833,243.929138,243.812272,243.953842,243.791267,243.723141
2014-06-22 05:32:00 PST,244.729703,244.590762,244.508032,244.488304,244.217018,244.253824,244.141989,243.994465,243.871926,244.013461,243.852643,243.784534
2014-06-22 05:33:00 PST,244.774746,244.635831,244.643276,244.573527,244.309204,244.345995,244.239351,244.091886,243.972829,244.114305,243.955270,243.887190
2014-06-22 05:34:00 PST,244.764154,244.590701,244.641256,244.571506,244.314049,244.350840,244.249344,244.101886,243.986267,244.127734,243.970424,243.902348
2014-06-22 05:35:00 PST,244.752845,244.579385,244.616139,244.546383,244.273388,244.310185,244.191468,244.043976,243.909414,244.015497,243.895282,243.827186
2014-06-22 05:36:00 PST,244.764954,244.591504,244.636834,244.567084,244.300982,244.337774,244.224219,244.076748,243.945638,244.051705,243.933223,243.865138
2014-06-22 05:37:00 PST,244.744249,244.570785,244.593297,244.472943,244.298030,244.301544,244.172640,244.025138,243.876957,243.950594,243.866255,243.798151
2014-06-22 05:38:00 PST,244.765955,244.592507,244.632765,244.512431,244.353581,244.357095,244.242525,244.109586,243.950361,244.023976,243.941378,243.873296
2014-06-22 05:39:00 PST,244.817597,244.644187,244.730831,244.610546,244.496436,244.499948,244.391451,244.295527,244.200897,244.321619,244.274439,244.156881
2014-06-22 05:40:00 PST,244.839547,244.716753,244.738976,244.583190,244.511445,244.514956,244.411606,244.315692,244.224497,244.345206,244.299744,244.182198
2014-06-22 05:41:00 PST,244.850829,244.728042,244.758084,244.602311,244.536682,244.540193,244.441250,244.345348,244.255670,244.377541,244.333796,244.216268
2014-06-22 05:42:00 PST,244.854255,244.731470,244.761796,244.606026,244.538975,244.542485,244.440411,244.344509,244.249987,244.329200,244.377984,244.230924
2014-06-22 05:43:00 PST,244.866307,244.743528,244.782414,244.626658,244.566465,244.569975,244.473051,244.377162,244.286079,244.365281,244.415769,244.268732
2014-06-22 05:44:00 PST,244.860454,244.678233,244.805330,244.649590,244.616464,244.619974,244.548406,244.452547,244.417141,244.464285,244.516463,244.369487
2014-06-22 05:45:00 PST,244.774843,244.592560,244.590175,244.478765,244.351484,244.390326,244.280471,244.184507,244.109134,244.156336,244.122341,243.995652
2014-06-22 05:46:00 PST,244.639641,244.521208,244.442407,244.376342,244.181836,244.329396,244.178992,244.082989,244.011015,244.058237,244.025943,243.899205
2014-06-22 05:47:00 PST,244.679647,244.561234,244.517652,244.451606,244.290645,244.438138,244.319534,244.223587,244.181666,244.228854,244.267006,244.098227
2014-06-22 05:48:00 PST,244.714847,244.596452,244.583567,244.552624,244.363479,244.510927,244.397497,244.301582,244.263101,244.310273,244.350123,244.181404
2014-06-22 05:49:00 PST,244.725231,244.606841,244.600891,244.569949,244.386042,244.533476,244.423564,244.304149,244.305798,244.352962,244.407697,244.259934
2014-06-22 05:50:00 PST,244.767156,244.648787,244.680007,244.649076,244.500689,244.648053,244.571910,244.452568,244.531552,244.533348,244.589753,244.442101
2014-06-22 05:51:00 PST,244.785846,244.677606,244.707259,244.676331,244.534807,244.682150,244.611149,244.491827,244.574218,244.576014,244.634118,244.486493
2014-06-22 05:52:00 PST,244.783769,244.675529,244.665032,244.703934,244.521302,244.668651,244.541396,244.470188,244.573080,244.537994,244.674997,244.591369
2014-06-22 05:53:00 PST,244.754458,244.690233,244.718566,244.757459,244.611990,244.759284,244.667468,244.596297,244.780815,244.697744,244.836365,244.752792
2014-06-22 05:54:00 PST,244.767236,244.703014,244.690697,244.779516,244.673114,244.820370,244.765905,244.705649,244.948169,244.824927,244.965182,244.881654
2014-06-22 05:55:00 PST,244.814151,244.749942,244.779764,244.868550,244.802618,245.003095,244.900479,244.840256,245.086053,244.962880,245.104761,245.021281
2014-06-22 05:56:00 PST,244.850200,244.786001,244.847549,244.936310,244.900428,245.100824,245.063394,244.966380,245.215458,245.092351,245.235861,245.152426
2014-06-22 05:57:00 PST,244.921801,244.857620,244.985338,245.074048,245.102694,245.302924,245.328323,245.231415,245.541316,245.450639,245.600782,245.576822
2014-06-22 05:58:00 PST,244.938357,244.933566,244.977392,245.066105,245.068531,245.216361,245.299296,245.202377,245.515715,245.425029,245.576889,245.552927
2014-06-22 05:59:00 PST,244.917956,244.863647,244.965508,245.054225,245.063461,245.211294,245.299335,245.202416,245.519156,245.428471,245.582030,245.558068
2014-06-22 06:00:00 PST,244.888124,244.868300,244.881999,244.970745,244.924561,245.072476,245.103430,245.006434,245.205579,245.173786,245.264127,245.280070
2014-06-22 06:01:00 PST,244.900075,244.880252,244.902475,244.991213,244.951853,245.099751,245.135813,245.038831,245.241356,245.209568,245.301599,245.317539
2014-06-22 06:02:00 PST,244.947383,244.927564,244.989596,245.078302,245.088387,245.223259,245.284270,245.187348,245.435103,245.379612,245.474921,245.490849
2014-06-22 06:03:00 PST,244.970769,244.950952,245.029688,245.118379,245.141831,245.276672,245.347692,245.250796,245.505165,245.449691,245.548313,245.564237
2014-06-22 06:04:00 PST,244.968664,244.909780,245.044288,245.132973,245.169789,245.304612,245.385645,245.288765,245.549772,245.494307,245.596252,245.612172
2014-06-22 06:05:00 PST,244.956829,244.936368,245.114961,245.203619,245.270126,245.415968,245.541393,245.499223,245.712089,245.656662,245.761876,245.777785
2014-06-22 06:06:00 PST,244.980147,244.959688,245.154942,245.243585,245.323428,245.469236,245.604642,245.562482,245.781963,245.726553,245.835073,245.850978
2014-06-22 06:07:00 PST,244.941374,244.920912,245.072659,245.161330,245.194268,245.284489,245.460403,245.418220,245.579144,245.563804,245.675734,245.691649
2014-06-22 06:08:00 PST,244.911319,244.931806,245.113980,245.202635,245.325446,245.352875,245.512959,245.470785,245.612538,245.597200,245.645628,245.702542
2014-06-22 06:09:00 PST,244.953267,244.973751,245.190629,245.279255,245.433440,245.513238,245.557088,245.573796,245.744319,245.764166,245.780729,245.837612
2014-06-22 06:10:00 PST,244.914065,244.934552,245.107466,245.196121,245.302974,245.382813,245.375910,245.392630,245.509135,245.529002,245.432306,245.504153
2014-06-22 06:11:00 PST,244.994741,245.015221,245.260404,245.349003,245.524819,245.604585,245.711333,245.720688,245.803176,245.823019,245.729780,245.801539
2014-06-22 06:12:00 PST,245.023401,245.043878,245.310952,245.399532,245.593908,245.673651,245.840084,245.768917,245.894125,245.913960,245.824096,245.895827
2014-06-22 06:13:00 PST,245.015767,245.036245,245.289958,245.378545,245.556210,245.603422,245.802842,245.731665,245.853974,245.825681,245.808013,245.912653
2014-06-22 06:14:00 PST,245.064780,245.085254,245.370056,245.519544,245.660105,245.707296,245.916629,245.845486,245.974407,245.946128,245.931806,246.036392
2014-06-22 06:15:00 PST,245.041644,245.062119,245.318489,245.432647,245.599047,245.646249,245.842734,245.771570,245.847886,245.855991,245.845001,245.949624
2014-06-22 06:16:00 PST,245.087548,245.108019,245.403080,245.517197,245.754099,245.766155,245.972539,245.901413,245.984358,245.992458,245.984811,246.089373
2014-06-22 06:17:00 PST,245.139002,245.203094,245.471106,245.585190,245.835341,245.847392,246.063698,245.992600,246.082180,246.090277,246.085968,246.190485
2014-06-22 06:18:00 PST,245.181826,245.197340,245.580481,245.729835,245.985645,245.997689,246.251664,246.180621,246.304645,246.312735,246.383861,246.444040
2014-06-22 06:19:00 PST,245.227386,245.242898,245.664644,245.813945,246.105062,246.117100,246.403059,246.332059,246.484826,246.492910,246.589490,246.684829
2014-06-22 06:20:00 PST,245.270753,245.279300,245.726341,245.875603,246.188709,246.200742,246.505365,246.389780,246.689320,246.638754,246.738600,246.833880
2014-06-22 06:21:00 PST,245.286607,245.295153,245.751741,245.900986,246.220314,246.232346,246.539861,246.424294,246.763310,246.672839,246.692692,246.839080
2014-06-22 06:22:00 PST,245.313694,245.371655,245.768123,245.917356,246.179287,246.234685,246.552154,246.436593,246.782231,246.691769,246.714945,246.861318
2014-06-22 06:23:00 PST,245.332152,245.390108,245.791746,245.947941,246.223107,246.278495,246.605860,246.490326,246.842526,246.752087,246.778581,246.924915
2014-06-22 06:24:00 PST,245.324009,245.400852,245.819041,245.975217,246.263616,246.318994,246.656256,246.540746,246.899509,246.809092,246.838903,246.985200
2014-06-22 06:25:00 PST,245.331792,245.354960,245.862491,246.018637,246.369868,246.394766,246.741870,246.626402,246.991672,246.901289,246.934412,247.080651
2014-06-22 06:26:00 PST,245.354386,245.377552,245.901374,246.023394,246.443193,246.468083,246.846338,246.764802,247.102665,247.012323,247.048751,247.194921
2014-06-22 06:27:00 PST,245.346956,245.370122,245.880697,246.002726,246.405933,246.383322,246.819077,246.737533,247.082062,246.991714,247.031465,247.177643
2014-06-22 06:28:00 PST,245.457257,245.480412,246.093722,246.215644,246.718351,246.695768,247.227676,247.205821,247.546252,247.534601,247.499066,247.644967
2014-06-22 06:29:00 PST,245.433501,245.431178,246.088821,246.209396,246.701126,246.693402,247.235226,247.213371,247.560406,247.548755,247.516536,247.662425
2014-06-22 06:30:00 PST,245.434162,245.431840,246.084079,246.204654,246.687644,246.679919,247.209676,247.187819,247.519453,247.507801,247.456797,247.567644
2014-06-22 06:31:00 PST,245.488040,245.534228,246.154310,246.274850,246.770910,246.763188,247.302676,247.280828,247.618950,247.607303,247.559634,247.670434
2014-06-22 06:32:00 PST,245.533312,245.579491,246.238347,246.358845,246.890399,246.882680,247.454327,247.468311,247.777016,247.765377,247.721050,247.831777
2014-06-22 06:33:00 PST,245.638294,245.659101,246.383860,246.495061,247.074227,247.121767,247.647631,247.661604,247.976672,247.965042,247.924061,248.034695
2014-06-22 06:34:00 PST,245.624603,245.645411,246.350650,246.407976,247.052116,247.131996,247.612915,247.626890,247.926009,247.914377,247.850738,247.932094
2014-06-22 06:35:00 PST,245.605998,245.626808,246.307584,246.364919,246.948340,247.061150,247.531620,247.545599,247.830895,247.819258,247.738340,247.787084
2014-06-22 06:36:00 PST,245.581401,245.602213,246.252700,246.310047,246.859814,246.897911,247.453204,247.467187,247.759185,247.747545,247.669916,247.718673
2014-06-22 06:37:00 PST,245.604044,245.624853,246.291756,246.349094,246.911966,246.950054,247.515130,247.529110,247.827643,247.816007,247.741713,247.790455
2014-06-22 06:38:00 PST,245.594184,245.614994,246.266228,246.285270,246.891565,246.929655,247.496529,247.510510,247.742624,247.795872,247.809512,247.806331
2014-06-22 06:39:00 PST,245.593898,245.614708,246.259635,246.278678,246.875330,246.913422,247.430887,247.481312,247.720064,247.773316,247.790268,247.787087
2014-06-22 06:40:00 PST,245.642087,245.662893,246.357720,246.368535,247.030581,247.036462,247.563566,247.613964,247.859196,247.912417,247.932668,247.929488
2014-06-22 06:41:00 PST,245.664672,245.685475,246.396696,246.407509,247.082627,247.088507,247.625393,247.675777,247.927553,247.980759,248.004311,248.001133
2014-06-22 06:42:00 PST,245.668478,245.689280,246.398254,246.409067,247.078607,247.084486,247.582559,247.662859,247.921252,247.974458,248.001318,247.998140
2014-06-22 06:43:00 PST,245.713550,245.734349,246.482131,246.492940,247.197982,247.203859,247.734206,247.814456,248.138012,248.155132,248.185277,248.182101
2014-06-22 06:44:00 PST,245.758751,245.818457,246.541438,246.523378,247.338092,247.323831,247.795616,247.875845,248.110989,248.186385,248.219830,248.216655
2014-06-22 06:45:00 PST,245.807632,245.867325,246.674653,246.614792,247.442356,247.428101,247.909569,247.989760,248.231393,248.306752,248.343483,248.340309
2014-06-22 06:46:00 PST,245.868104,245.981306,246.755436,246.695596,247.540158,247.525909,248.021203,248.067678,248.374841,248.450155,248.515571,248.552749
2014-06-22 06:47:00 PST,245.890475,246.003665,246.794127,246.734296,247.591862,247.577616,248.082676,248.129138,248.442813,248.518106,248.586801,248.623968
2014-06-22 06:48:00 PST,245.884630,245.997821,246.776394,246.716559,247.558908,247.544660,248.031144,248.032247,248.397943,248.473248,248.545254,248.582427
2014-06-22 06:49:00 PST,245.889888,246.003076,246.780975,246.721142,247.497334,247.545242,248.096398,248.064676,248.438262,248.513555,248.633983,248.585735
2014-06-22 06:50:00 PST,245.912243,246.025419,246.819644,246.759822,247.549027,247.596925,248.157829,248.126115,248.506192,248.581464,248.705154,248.656921
2014-06-22 06:51:00 PST,245.947069,246.052584,246.863113,246.803301,247.605497,247.653384,248.224020,248.192315,248.578873,248.654121,248.781070,248.732852
2014-06-22 06:52:00 PST,246.061418,246.128665,247.032142,246.925163,247.740087,247.787947,248.368129,248.336442,248.729353,248.804555,248.934719,248.886532
2014-06-22 06:53:00 PST,246.113713,246.180945,247.178779,247.023797,247.851511,247.899350,248.489119,248.457448,248.856741,248.931904,249.065292,249.017130
2014-06-22 06:54:00 PST,246.160469,246.227687,247.266346,247.150758,247.951949,247.999767,248.599140,248.567484,248.973171,249.048298,249.184912,249.136774
2014-06-22 06:55:00 PST,246.161276,246.228494,247.261905,247.146316,247.938934,247.986755,248.539591,248.542577,248.954874,249.030006,249.169918,249.121778
2014-06-22 06:56:00 PST,246.219672,246.240682,247.251060,247.093495,247.928151,247.975973,248.561838,248.471384,248.947433,249.022566,249.165772,249.117631
2014-06-22 06:57:00 PST,246.244493,246.302286,247.391877,247.288114,248.111278,248.206205,248.754335,248.663952,249.146197,249.221270,249.367647,249.319546
2014-06-22 06:58:00 PST,246.258572,246.316361,247.414036,247.344205,248.116877,248.164661,248.769751,248.679374,249.168152,249.243217,249.392867,249.344771
2014-06-22 06:59:00 PST,246.304713,246.362490,247.500813,247.431007,248.241162,248.288922,248.928290,248.842684,249.354851,249.429859,249.604575,249.591315
2014-06-22 07:00:00 PST,246.385398,246.407099,247.561515,247.491727,248.314758,248.362504,249.011501,248.925924,249.444474,249.519454,249.697387,249.684132
2014-06-22 07:01:00 PST,246.389191,246.410891,247.563075,247.493288,248.310776,248.358522,248.968929,248.913089,249.438217,249.513199,249.694416,249.681161
2014-06-22 07:02:00 PST,246.435319,246.457014,247.649105,247.537457,248.459342,248.507059,249.201513,249.120418,249.684536,249.759443,250.026483,249.962844
2014-06-22 07:03:00 PST,246.459490,246.481184,247.690593,247.578965,248.514294,248.562000,249.266030,249.184957,249.754779,249.829664,250.095521,250.034970
2014-06-22 07:04:00 PST,246.380877,246.451062,247.632607,247.507641,248.502322,248.550030,249.274850,249.193781,249.838372,249.816256,250.118218,250.061895
2014-06-22 07:05:00 PST,246.389482,246.459665,247.642812,247.496645,248.523569,248.571272,249.303232,249.222173,249.870005,249.847892,250.144257,250.090805
2014-06-22 07:06:00 PST,246.445844,246.479258,247.651602,247.505442,248.517621,248.565324,249.227327,249.197546,249.855078,249.832964,250.136555,250.083183
2014-06-22 07:07:00 PST,246.474262,246.507672,247.701692,247.555563,248.585534,248.633223,249.309198,249.279427,249.947025,249.924919,250.254581,250.165695
2014-06-22 07:08:00 PST,246.492823,246.526229,247.731866,247.585757,248.623437,248.671119,249.350942,249.321177,249.988715,249.966613,250.286250,250.197338
2014-06-22 07:09:00 PST,246.511426,246.544829,247.762135,247.616046,248.661491,248.709164,249.392891,249.363131,250.030667,250.008569,250.318293,250.229343
2014-06-22 07:10:00 PST,246.530008,246.563409,247.792371,247.646302,248.699500,248.747166,249.434787,249.405032,250.072557,250.050463,250.350211,250.261328
2014-06-22 07:11:00 PST,246.570314,246.603709,247.866299,247.720275,248.865066,248.850897,249.525602,249.495858,250.135828,250.117345,250.404427,250.315561
2014-06-22 07:12:00 PST,246.597414,246.630805,247.913740,247.767745,248.971837,248.914819,249.520181,249.545454,250.245139,250.172656,250.453171,250.364320
2014-06-22 07:13:00 PST,246.625338,246.658724,247.962808,247.816845,249.070781,248.981178,249.579502,249.604769,250.285681,250.213201,250.489623,250.400784
2014-06-22 07:14:00 PST,246.660238,246.693619,248.025845,247.921752,249.131753,249.042173,249.634646,249.659907,250.323753,250.251367,250.523945,250.435117
2014-06-22 07:15:00 PST,246.681973,246.715351,248.062564,247.958487,249.179571,249.090010,249.689784,249.715039,250.372789,250.300440,250.582768,250.528615
2014-06-22 07:16:00 PST,246.626149,246.701473,248.053999,247.949921,249.172387,249.082824,249.680056,249.711156,250.316870,250.283853,250.571666,250.517516
2014-06-22 07:17:00 PST,246.641725,246.717044,248.078217,247.974149,249.201351,249.111800,249.709935,249.741030,250.339363,250.306408,250.593035,250.538836
2014-06-22 07:18:00 PST,246.673358,246.748667,248.134820,248.030778,249.279075,249.232157,249.778246,249.809333,250.385558,250.352515,250.634044,250.579872
2014-06-22 07:19:00 PST,246.687949,246.797431,248.102566,248.031365,249.282403,249.235486,249.780424,249.796180,250.391230,250.358187,250.641485,250.587384
2014-06-22 07:20:00 PST,246.708296,246.823208,248.151031,248.079845,249.349666,249.302763,249.862785,249.878535,250.469601,250.476215,250.721252,250.694201
2014-06-22 07:21:00 PST,246.740876,246.890442,248.187677,248.102038,249.395596,249.348702,249.914231,249.929978,250.514147,250.520756,250.772958,250.772994
2014-06-22 07:22:00 PST,246.756424,246.905979,248.211890,248.126260,249.424574,249.377686,249.944157,249.959902,250.536790,250.543388,250.794422,250.794422
2014-06-22 07:23:00 PST,246.779871,246.929409,248.252037,248.166422,249.477540,249.430662,250.057325,250.021939,250.566298,250.572814,250.763265,250.803711
2014-06-22 07:24:00 PST,246.760188,246.854989,248.248588,248.162973,249.483763,249.436887,250.069343,250.033960,250.577863,250.584543,250.775688,250.816222
2014-06-22 07:25:00 PST,246.799809,246.894594,248.321398,248.269597,249.564646,249.517786,250.142593,250.160595,250.634417,250.640965,250.825497,250.865908
2014-06-22 07:26:00 PST,246.813254,246.908032,248.341372,248.289576,249.587252,249.540397,250.160487,250.178487,250.651749,250.658353,250.842528,250.883072
2014-06-22 07:27:00 PST,246.820385,246.915159,248.348555,248.296761,249.590575,249.543720,250.126571,250.174760,250.653531,250.660113,250.846717,250.887262
2014-06-22 07:28:00 PST,246.841038,246.935803,248.383037,248.331251,249.635007,249.635007,250.135504,250.192445,250.619905,250.663218,250.852010,250.892441
2014-06-22 07:29:00 PST,246.859524,246.954281,248.413282,248.361503,249.673129,249.673129,250.170977,250.227896,250.662642,250.738627,250.890325,250.930711
2014-06-22 07:30:00 PST,246.873050,246.967801,248.433441,248.381667,249.696025,249.696025,250.189333,250.246256,250.680545,250.756482,250.907716,250.948253
2014-06-22 07:31:00 PST,246.886483,246.981226,248.453413,248.401644,249.718643,249.718643,250.207317,250.264231,250.697834,250.773785,250.924895,250.965380
2014-06-22 07:32:00 PST,246.923135,247.017863,248.576021,248.468481,249.776689,249.776689,250.245467,250.302463,250.730075,250.805994,250.954477,250.994853
2014-06-22 07:33:00 PST,246.921109,247.015837,248.564616,248.491558,249.730258,249.634734,250.224231,250.281142,250.718925,250.794845,250.947816,250.988352
2014-06-22 07:34:00 PST,246.898538,246.950100,248.504749,248.466242,249.719997,249.624470,250.224946,250.285879,250.723792,250.799710,250.954644,250.995092
2014-06-22 07:35:00 PST,246.906284,246.957844,248.513147,248.474642,249.725144,249.629620,250.223359,250.284281,250.712451,250.750712,250.947846,250.988386
2014-06-22 07:36:00 PST,246.943279,246.994831,248.613523,248.542262,249.798940,249.703445,250.316236,250.385961,250.753140,250.764627,250.984446,251.024818
2014-06-22 07:37:00 PST,246.935012,246.986565,248.589732,248.466281,249.788509,249.693012,250.315322,250.385137,250.756878,250.768313,250.990284,251.030631
2014-06-22 07:38:00 PST,246.948468,247.000018,248.609763,248.486323,249.811237,249.715750,250.333462,250.403274,250.774431,250.785872,251.007556,251.047983
2014-06-22 07:39:00 PST,246.961575,247.013121,248.629126,248.505697,249.832979,249.737501,250.350480,250.390178,250.845664,250.817781,251.036769,251.077285
2014-06-22 07:40:00 PST,246.961806,247.013352,248.622384,248.498953,249.772952,249.719852,250.345578,250.385349,250.846501,250.818577,251.040196,251.080641
2014-06-22 07:41:00 PST,246.957456,246.974853,248.628101,248.504675,249.784838,249.731741,250.357513,250.397249,250.859476,250.831535,251.053606,251.094129
2014-06-22 07:42:00 PST,247.014822,247.032215,248.736779,248.719190,249.874568,249.821491,250.413795,250.453557,250.904824,250.876984,251.094165,251.134603
2014-06-22 07:43:00 PST,247.013931,247.031323,248.693326,248.710263,249.875406,249.822329,250.419477,250.459144,250.913318,250.885504,251.103842,251.144290
2014-06-22 07:44:00 PST,246.951449,247.006140,248.658930,248.628990,249.857324,249.804244,250.444912,250.454404,250.858671,250.870867,251.094383,251.134832
2014-06-22 07:45:00 PST,246.987937,247.085776,248.698165,248.668230,249.895474,249.842404,250.472783,250.482319,250.921540,250.864453,251.118979,251.159371
2014-06-22 07:46:00 PST,246.997688,247.095522,248.710749,248.680815,249.872566,249.853938,250.530127,250.506006,250.943267,250.886111,251.139694,251.180142
2014-06-22 07:47:00 PST,247.046096,247.201216,248.765223,248.735297,249.929319,249.910695,250.601317,250.552368,250.981459,250.924320,251.174180,251.214568
2014-06-22 07:48:00 PST,247.064712,247.219819,248.795755,248.765832,249.967927,249.949307,250.683194,250.588388,251.000814,250.943669,251.177608,251.182948
2014-06-22 07:49:00 PST,247.027616,247.182744,248.659245,248.635512,249.856745,249.882648,250.660352,250.593514,250.988499,250.931352,251.170090,251.175513
2014-06-22 07:50:00 PST,247.041054,247.196171,248.679280,248.655549,249.879502,249.905401,250.678550,250.611732,251.006072,250.948930,251.187406,251.192819
2014-06-22 07:51:00 PST,247.054455,247.209562,248.699245,248.675517,249.902156,249.928053,250.696499,250.629711,251.023643,250.966562,251.204723,251.210215
2014-06-22 07:52:00 PST,247.062007,247.217107,248.707312,248.683585,249.906839,249.932735,250.694371,250.599568,251.026429,250.969350,251.209716,251.215257
2014-06-22 07:53:00 PST,247.066141,247.221236,248.708422,248.684695,249.901011,249.926907,250.636296,250.585591,251.020459,250.963326,251.207408,251.212917
2014-06-22 07:54:00 PST,247.079568,247.234654,248.728448,248.704723,249.923761,249.949655,250.654520,250.603699,251.038101,250.980967,251.224855,251.230395
2014-06-22 07:55:00 PST,247.077525,247.186538,248.746537,248.722814,249.958113,249.984003,250.693656,250.643010,251.092661,251.062370,251.288352,251.328762
2014-06-22 07:56:00 PST,247.079968,247.188978,248.744186,248.720464,249.947050,249.972940,250.639700,250.623177,251.072786,251.017468,251.274501,251.314895
2014-06-22 07:57:00 PST,247.109699,247.209201,248.771936,248.748216,249.978459,250.004346,250.666002,250.679386,251.085092,251.029749,251.271982,251.277375
2014-06-22 07:58:00 PST,247.113334,247.212833,248.772010,248.748291,250.013412,249.946815,250.654360,250.667721,251.013955,251.006951,251.255830,251.261302
2014-06-22 07:59:00 PST,247.090121,247.155005,248.739812,248.678287,249.992053,249.925452,250.642223,250.655560,250.982405,250.994911,251.248417,251.253929
2014-06-22 08:00:00 PST,247.118525,247.183402,248.790321,248.728810,250.092722,249.994263,250.695359,250.708699,251.038460,251.050866,251.356048,251.321047
2014-06-22 08:01:00 PST,247.122168,247.139957,248.820555,248.759052,250.174537,250.047251,250.740531,250.753869,251.090295,251.140387,251.401694,251.366757
2014-06-22 08:02:00 PST,247.126236,247.144025,248.824687,248.763186,250.176266,250.049250,250.738615,250.752132,251.082848,251.132910,251.385170,251.323174
2014-06-22 08:03:00 PST,247.129385,247.147173,248.826982,248.765482,250.175575,250.048492,250.712510,250.747004,251.081582,251.131632,251.385662,251.323702
2014-06-22 08:04:00 PST,247.153964,247.171750,248.872623,248.863236,250.202320,250.080289,250.728429,250.762960,251.068696,251.138206,251.392682,251.330724
2014-06-22 08:05:00 PST,247.159028,247.176813,248.913151,248.869264,250.152390,250.063369,250.710457,250.745024,251.041604,251.074564,251.368538,251.299500
2014-06-22 08:06:00 PST,247.238985,247.219520,248.971970,248.974912,250.188693,250.102525,250.738252,250.772714,251.064393,251.097403,251.388980,251.319935
2014-06-22 08:07:00 PST,247.228598,247.209131,248.946629,248.962872,250.146065,250.001270,250.694235,250.728690,251.008418,251.001775,251.328601,251.224986
2014-06-22 08:08:00 PST,247.223970,247.204503,248.903078,248.949485,250.141516,249.995868,250.694108,250.728656,251.010689,251.004234,251.332317,251.228577
2014-06-22 08:09:00 PST,247.193620,247.174151,248.837449,248.835723,250.035399,249.922882,250.642276,250.639978,250.975379,250.968805,251.304380,251.200692
2014-06-22 08:10:00 PST,247.191898,247.172429,248.795523,248.828313,250.041804,249.929291,250.657443,250.655175,251.001590,251.027729,251.327710,251.224051
2014-06-22 08:11:00 PST,247.184247,247.164777,248.776025,248.772149,250.031300,249.918782,250.654323,250.652046,251.001648,251.027732,251.329306,251.225562
2014-06-22 08:12:00 PST,247.172076,247.152606,248.747150,248.743273,249.941109,249.870926,250.618625,250.616441,250.961477,250.987657,251.274505,251.118665
2014-06-22 08:13:00 PST,247.187320,247.167851,248.774077,248.770200,249.977564,249.907392,250.655492,250.690050,250.990639,251.016817,251.300383,251.144565
2014-06-22 08:14:00 PST,247.192376,247.172907,248.774307,248.776415,249.986512,249.916343,250.663471,250.697992,250.998937,251.025115,251.308619,251.152874
2014-06-22 08:15:00 PST,247.199907,247.180439,248.785532,248.787641,249.999247,249.929082,250.673523,250.708159,251.008759,251.034936,251.318445,251.162557
2014-06-22 08:16:00 PST,247.215130,247.195663,248.812379,248.814487,250.035561,249.990087,250.697245,250.731709,251.028479,251.054573,251.336386,251.180539
2014-06-22 08:17:00 PST,247.222678,247.203212,248.823644,248.825751,250.048358,250.002887,250.707435,250.741940,251.038417,251.064590,251.346090,251.190298
2014-06-22 08:18:00 PST,247.202673,247.183206,248.779190,248.733120,249.973009,249.962015,250.692386,250.677675,251.152326,251.090171,251.368900,251.213132
2014-06-22 08:19:00 PST,247.210205,247.190739,248.790419,248.744352,249.985751,249.974757,250.702512,250.687856,251.162156,251.099938,251.378506,251.222740
2014-06-22 08:20:00 PST,247.294199,247.221029,248.813619,248.767557,249.999687,249.988694,250.704649,250.689983,251.119568,251.090990,251.372609,251.216810
2014-06-22 08:21:00 PST,247.308886,247.235721,248.839447,248.793390,250.034498,250.023507,250.773723,250.724937,251.147695,251.118997,251.397527,251.241753
2014-06-22 08:22:00 PST,247.252202,247.224992,248.842904,248.796847,250.049955,250.038964,250.794954,250.746199,251.179700,251.187537,251.425567,251.269792
2014-06-22 08:23:00 PST,247.251563,247.224353,248.837466,248.791408,250.024849,250.026508,250.783467,250.734631,251.162933,251.170740,251.364491,251.242497
